49.1,1817.29,2800
49.2,1813.72,2800
49.3,1810.18,2800
49.4,1806.64,2800
49.5,1803.12,2800
49.6,1799.61,2800
49.7,1796.12,2800
49.8,1792.64,2800
49.9,1789.17,2800
50,1785.71,2800
50.1,1782.27,2800
50.2,1778.84,2800
50.3,1775.43,2800
50.4,1772.02,2800
50.5,1768.63,2800
50.6,1765.26,2800
50.7,1761.89,2800
50.8,1758.54,2800
50.9,1755.2,2800
51,1751.87,2800
51.1,1748.56,2800
51.2,1745.25,2800
51.3,1741.96,2800
51.4,1738.69,2800
51.5,1735.42,2800
51.6,1732.17,2800
51.7,1728.92,2800
51.8,1725.69,2800
51.9,1722.48,2800
52,1719.27,2800
52.1,1716.08,2800
52.2,1712.89,2800
52.3,1709.72,2800
52.4,1706.56,2800
52.5,1703.41,2800
52.6,1700.28,2800
52.7,1697.15,2800
52.8,1694.04,2800
52.9,1690.93,2800
53,1687.84,2800
53.1,1684.76,2800
53.2,1681.69,2800
53.3,1678.63,2800
53.4,1675.58,2800
53.5,1672.55,2800
53.6,1669.52,2800
53.7,1666.51,2800
53.8,1663.5,2800
53.9,1660.51,2800
54,1657.52,2800
54.1,1654.55,2800
54.2,1651.59,2800
54.3,1648.64,2800
54.4,1645.7,2800
54.5,1642.76,2800
54.6,1639.84,2800
54.7,1636.93,2800
54.8,1634.03,2800
54.9,1631.14,2800
55,1628.26,2800
55.1,1625.39,2800
55.2,1622.53,2800
55.3,1619.68,2800
55.4,1616.84,2800
55.5,1614.01,2800
55.6,1611.19,2800
55.7,1608.38,2800
55.8,1605.57,2800
55.9,1602.78,2800
56,1600,2800
56.1,1597.23,2800
56.2,1594.46,2800
56.3,1591.71,2800
56.4,1588.96,2800
56.5,1586.23,2800
56.6,1583.5,2800
56.7,1580.79,2800
56.8,1578.08,2800
56.9,1575.38,2800
57,1572.69,2800
57.1,1570.01,2800
57.2,1567.34,2800
57.3,1564.68,2800
57.4,1562.02,2800
57.5,1559.38,2800
57.6,1556.74,2800
57.7,1554.11,2800
57.8,1551.5,2800
57.9,1548.89,2800
58,1546.28,2800
58.1,1543.69,2800
58.2,1541.11,2800
58.3,1538.53,2800
58.4,1535.97,2800
58.5,1533.41,2800
58.6,1530.86,2800
58.7,1528.32,2800
58.8,1525.78,2800
58.9,1523.26,2800
59,1520.74,2800
59.1,1518.23,2800
59.2,1515.73,2800
59.3,1513.24,2800
59.4,1510.75,2800
59.5,1508.28,2800
59.6,1505.81,2800
59.7,1503.35,2800
59.8,1500.9,2800
59.9,1498.45,2800
60,1496.02,2800
60.1,1493.59,2800
60.2,1491.17,2800
60.3,1488.75,2800
60.4,1486.35,2800
60.5,1483.95,2800
60.6,1481.56,2800
60.7,1479.18,2800
60.8,1476.8,2800
60.9,1474.43,2800
61,1472.07,2800
61.1,1469.72,2800
61.2,1467.38,2800
61.3,1465.04,2800
61.4,1462.71,2800
61.5,1460.38,2800
61.6,1458.07,2800
61.7,1455.76,2800
61.8,1453.46,2800
61.9,1451.16,2800
62,1448.88,2800
62.1,1446.6,2800
62.2,1444.32,2800
62.3,1442.06,2800
62.4,1439.8,2800
62.5,1437.55,2800
62.6,1435.3,2800
62.7,1433.06,2800
62.8,1430.83,2800
62.9,1428.61,2800
63,1426.39,2800
63.1,1424.18,2800
63.2,1421.98,2800
63.3,1419.78,2800
63.4,1417.59,2800
63.5,1415.41,2800
63.6,1413.23,2800
63.7,1411.06,2800
63.8,1408.9,2800
63.9,1406.74,2800
64,1404.59,2800
64.1,1402.44,2800
64.2,1400.3,2800
64.3,1398.17,2800
64.4,1396.05,2800
64.5,1393.93,2800
64.6,1391.82,2800
64.7,1389.71,2800
64.8,1387.61,2800
64.9,1385.52,2800
65,1383.43,2800
65.1,1381.35,2800
65.2,1379.28,2800
65.3,1377.21,2800
65.4,1375.15,2800
65.5,1373.09,2800
65.6,1371.04,2800
65.7,1368.99,2800
65.8,1366.96,2800
65.9,1364.92,2800
66,1362.9,2800
66.1,1360.88,2800
66.2,1358.86,2800
66.3,1356.85,2800
66.4,1354.85,2800
66.5,1352.86,2800
66.6,1350.86,2800
66.7,1348.88,2800
66.8,1346.9,2800
66.9,1344.93,2800
67,1342.96,2800
67.1,1341,2800
67.2,1339.04,2800
67.3,1337.09,2800
67.4,1335.14,2800
67.5,1333.2,2800
67.6,1331.27,2800
67.7,1329.34,2800
67.8,1327.42,2800
67.9,1325.5,2800
